alt	casts	collect_count	directors	genres	id	images	original_title	rating	subtype	title	year
https://movie.douban.com/subject/1292052/	[{u'id': u'1054521', u'alt': u'https://movie.douban.com/celebrity/1054521/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p17525.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p17525.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p17525.jpg'}, u'name': u'蒂姆·罗宾斯'}, {u'id': u'1054534', u'alt': u'https://movie.douban.com/celebrity/1054534/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p34642.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p34642.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p34642.jpg'}, u'name': u'摩根·弗里曼'}, {u'id': u'1041179', u'alt': u'https://movie.douban.com/celebrity/1041179/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p5837.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p5837.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p5837.jpg'}, u'name': u'鲍勃·冈顿'}]	1304404	[{u'id': u'1047973', u'alt': u'https://movie.douban.com/celebrity/1047973/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p230.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p230.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p230.jpg'}, u'name': u'弗兰克·德拉邦特'}]	[犯罪, 剧情]	1292052	{u'small': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p480747492.jpg', u'large': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p480747492.jpg', u'medium': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p480747492.jpg'}	The Shawshank Redemption	{u'max': 10, u'average': 9.6, u'stars': u'50', u'min': 0}	movie	肖申克的救赎	1994
https://movie.douban.com/subject/1291546/	[{u'id': u'1003494', u'alt': u'https://movie.douban.com/celebrity/1003494/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p67.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p67.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p67.jpg'}, u'name': u'张国荣'}, {u'id': u'1050265', u'alt': u'https://movie.douban.com/celebrity/1050265/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1391771959.66.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1391771959.66.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1391771959.66.jpg'}, u'name': u'张丰毅'}, {u'id': u'1035641', u'alt': u'https://movie.douban.com/celebrity/1035641/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1399268395.47.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1399268395.47.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1399268395.47.jpg'}, u'name': u'巩俐'}]	942235	[{u'id': u'1023040', u'alt': u'https://movie.douban.com/celebrity/1023040/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1451727734.81.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1451727734.81.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1451727734.81.jpg'}, u'name': u'陈凯歌'}]	[剧情, 爱情, 同性]	1291546	{u'small': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p1910813120.jpg', u'large': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p1910813120.jpg', u'medium': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p1910813120.jpg'}	霸王别姬	{u'max': 10, u'average': 9.5, u'stars': u'50', u'min': 0}	movie	霸王别姬	1993
https://movie.douban.com/subject/1295644/	[{u'id': u'1025182', u'alt': u'https://movie.douban.com/celebrity/1025182/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p8833.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p8833.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p8833.jpg'}, u'name': u'让·雷诺'}, {u'id': u'1054454', u'alt': u'https://movie.douban.com/celebrity/1054454/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p2274.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p2274.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p2274.jpg'}, u'name': u'娜塔莉·波特曼'}, {u'id': u'1010507', u'alt': u'https://movie.douban.com/celebrity/1010507/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p33896.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p33896.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p33896.jpg'}, u'name': u'加里·奥德曼'}]	1234055	[{u'id': u'1031876', u'alt': u'https://movie.douban.com/celebrity/1031876/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p33301.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p33301.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p33301.jpg'}, u'name': u'吕克·贝松'}]	[剧情, 动作, 犯罪]	1295644	{u'small': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p511118051.jpg', u'large': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p511118051.jpg', u'medium': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p511118051.jpg'}	Léon	{u'max': 10, u'average': 9.4, u'stars': u'50', u'min': 0}	movie	这个杀手不太冷	1994
https://movie.douban.com/subject/1292720/	[{u'id': u'1054450', u'alt': u'https://movie.douban.com/celebrity/1054450/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p551.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p551.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p551.jpg'}, u'name': u'汤姆·汉克斯'}, {u'id': u'1002676', u'alt': u'https://movie.douban.com/celebrity/1002676/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p51737.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p51737.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p51737.jpg'}, u'name': u'罗宾·怀特'}, {u'id': u'1031848', u'alt': u'https://movie.douban.com/celebrity/1031848/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1345.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1345.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1345.jpg'}, u'name': u'加里·西尼斯'}]	1086523	[{u'id': u'1053564', u'alt': u'https://movie.douban.com/celebrity/1053564/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p505.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p505.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p505.jpg'}, u'name': u'罗伯特·泽米吉斯'}]	[剧情, 爱情]	1292720	{u'small': u'http://img3.doubanio.com/view/photo/s_ratio_poster/public/p510876377.jpg', u'large': u'http://img3.doubanio.com/view/photo/s_ratio_poster/public/p510876377.jpg', u'medium': u'http://img3.doubanio.com/view/photo/s_ratio_poster/public/p510876377.jpg'}	Forrest Gump	{u'max': 10, u'average': 9.4, u'stars': u'50', u'min': 0}	movie	阿甘正传	1994
https://movie.douban.com/subject/1292063/	[{u'id': u'1041004', u'alt': u'https://movie.douban.com/celebrity/1041004/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p26764.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p26764.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p26764.jpg'}, u'name': u'罗伯托·贝尼尼'}, {u'id': u'1000375', u'alt': u'https://movie.douban.com/celebrity/1000375/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p9548.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p9548.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p9548.jpg'}, u'name': u'尼可莱塔·布拉斯基'}, {u'id': u'1000368', u'alt': u'https://movie.douban.com/celebrity/1000368/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p45590.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p45590.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p45590.jpg'}, u'name': u'乔治·坎塔里尼'}]	609057	[{u'id': u'1041004', u'alt': u'https://movie.douban.com/celebrity/1041004/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p26764.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p26764.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p26764.jpg'}, u'name': u'罗伯托·贝尼尼'}]	[剧情, 喜剧, 爱情]	1292063	{u'small': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p510861873.jpg', u'large': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p510861873.jpg', u'medium': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p510861873.jpg'}	La vita è bella	{u'max': 10, u'average': 9.5, u'stars': u'50', u'min': 0}	movie	美丽人生	1997
https://movie.douban.com/subject/1291561/	[{u'id': u'1023337', u'alt': u'https://movie.douban.com/celebrity/1023337/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1463193210.13.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1463193210.13.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1463193210.13.jpg'}, u'name': u'柊瑠美'}, {u'id': u'1005438', u'alt': u'https://movie.douban.com/celebrity/1005438/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p44986.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p44986.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p44986.jpg'}, u'name': u'入野自由'}, {u'id': u'1045797', u'alt': u'https://movie.douban.com/celebrity/1045797/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1376151005.51.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1376151005.51.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1376151005.51.jpg'}, u'name': u'夏木真理'}]	985943	[{u'id': u'1054439', u'alt': u'https://movie.douban.com/celebrity/1054439/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p616.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p616.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p616.jpg'}, u'name': u'宫崎骏'}]	[剧情, 动画, 奇幻]	1291561	{u'small': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p1606727862.jpg', u'large': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p1606727862.jpg', u'medium': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p1606727862.jpg'}	千と千尋の神隠し	{u'max': 10, u'average': 9.3, u'stars': u'50', u'min': 0}	movie	千与千寻	2001
https://movie.douban.com/subject/1292722/	[{u'id': u'1041029', u'alt': u'https://movie.douban.com/celebrity/1041029/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p470.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p470.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p470.jpg'}, u'name': u'莱昂纳多·迪卡普里奥'}, {u'id': u'1054446', u'alt': u'https://movie.douban.com/celebrity/1054446/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p53358.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p53358.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p53358.jpg'}, u'name': u'凯特·温丝莱特'}, {u'id': u'1031864', u'alt': u'https://movie.douban.com/celebrity/1031864/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p45186.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p45186.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p45186.jpg'}, u'name': u'比利·赞恩'}]	1005653	[{u'id': u'1022571', u'alt': u'https://movie.douban.com/celebrity/1022571/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p33715.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p33715.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p33715.jpg'}, u'name': u'詹姆斯·卡梅隆'}]	[剧情, 爱情, 灾难]	1292722	{u'small': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p457760035.jpg', u'large': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p457760035.jpg', u'medium': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p457760035.jpg'}	Titanic	{u'max': 10, u'average': 9.3, u'stars': u'50', u'min': 0}	movie	泰坦尼克号	1997
https://movie.douban.com/subject/1295124/	[{u'id': u'1031220', u'alt': u'https://movie.douban.com/celebrity/1031220/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p44906.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p44906.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p44906.jpg'}, u'name': u'连姆·尼森'}, {u'id': u'1054393', u'alt': u'https://movie.douban.com/celebrity/1054393/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1374649659.58.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1374649659.58.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1374649659.58.jpg'}, u'name': u'本·金斯利'}, {u'id': u'1006956', u'alt': u'https://movie.douban.com/celebrity/1006956/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p28941.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p28941.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p28941.jpg'}, u'name': u'拉尔夫·费因斯'}]	571575	[{u'id': u'1054440', u'alt': u'https://movie.douban.com/celebrity/1054440/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p34602.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p34602.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p34602.jpg'}, u'name': u'史蒂文·斯皮尔伯格'}]	[剧情, 历史, 战争]	1295124	{u'small': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p492406163.jpg', u'large': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p492406163.jpg', u'medium': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p492406163.jpg'}	Schindler's List	{u'max': 10, u'average': 9.4, u'stars': u'50', u'min': 0}	movie	辛德勒的名单	1993
https://movie.douban.com/subject/3541415/	[{u'id': u'1041029', u'alt': u'https://movie.douban.com/celebrity/1041029/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p470.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p470.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p470.jpg'}, u'name': u'莱昂纳多·迪卡普里奥'}, {u'id': u'1101703', u'alt': u'https://movie.douban.com/celebrity/1101703/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p3517.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p3517.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p3517.jpg'}, u'name': u'约瑟夫·高登-莱维特'}, {u'id': u'1012520', u'alt': u'https://movie.douban.com/celebrity/1012520/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p118.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p118.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p118.jpg'}, u'name': u'艾伦·佩吉'}]	1075463	[{u'id': u'1054524', u'alt': u'https://movie.douban.com/celebrity/1054524/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p673.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p673.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p673.jpg'}, u'name': u'克里斯托弗·诺兰'}]	[剧情, 科幻, 悬疑]	3541415	{u'small': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p513344864.jpg', u'large': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p513344864.jpg', u'medium': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p513344864.jpg'}	Inception	{u'max': 10, u'average': 9.3, u'stars': u'50', u'min': 0}	movie	盗梦空间	2010
https://movie.douban.com/subject/2131459/	[{u'id': u'1009535', u'alt': u'https://movie.douban.com/celebrity/1009535/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p13028.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p13028.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p13028.jpg'}, u'name': u'本·贝尔特'}, {u'id': u'1000389', u'alt': u'https://movie.douban.com/celebrity/1000389/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1519794715.93.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1519794715.93.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1519794715.93.jpg'}, u'name': u'艾丽莎·奈特'}, {u'id': u'1018022', u'alt': u'https://movie.douban.com/celebrity/1018022/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p31068.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p31068.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p31068.jpg'}, u'name': u'杰夫·格尔林'}]	697356	[{u'id': u'1036450', u'alt': u'https://movie.douban.com/celebrity/1036450/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1467359656.96.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1467359656.96.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1467359656.96.jpg'}, u'name': u'安德鲁·斯坦顿'}]	[爱情, 科幻, 动画]	2131459	{u'small': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p1461851991.jpg', u'large': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p1461851991.jpg', u'medium': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p1461851991.jpg'}	WALL·E	{u'max': 10, u'average': 9.3, u'stars': u'50', u'min': 0}	movie	机器人总动员	2008
https://movie.douban.com/subject/3793023/	[{u'id': u'1031931', u'alt': u'https://movie.douban.com/celebrity/1031931/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p13628.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p13628.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p13628.jpg'}, u'name': u'阿米尔·汗'}, {u'id': u'1049635', u'alt': u'https://movie.douban.com/celebrity/1049635/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p5568.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p5568.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p5568.jpg'}, u'name': u'卡琳娜·卡普尔'}, {u'id': u'1018290', u'alt': u'https://movie.douban.com/celebrity/1018290/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p5651.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p5651.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p5651.jpg'}, u'name': u'马达范'}]	957992	[{u'id': u'1286677', u'alt': u'https://movie.douban.com/celebrity/1286677/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p16549.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p16549.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p16549.jpg'}, u'name': u'拉吉库马尔·希拉尼'}]	[剧情, 喜剧, 爱情]	3793023	{u'small': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p579729551.jpg', u'large': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p579729551.jpg', u'medium': u'http://img7.doubanio.com/view/photo/s_ratio_poster/public/p579729551.jpg'}	3 Idiots	{u'max': 10, u'average': 9.2, u'stars': u'45', u'min': 0}	movie	三傻大闹宝莱坞	2009
https://movie.douban.com/subject/1292001/	[{u'id': u'1025176', u'alt': u'https://movie.douban.com/celebrity/1025176/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p6281.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p6281.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p6281.jpg'}, u'name': u'蒂姆·罗斯'}, {u'id': u'1010659', u'alt': u'https://movie.douban.com/celebrity/1010659/', u'avatars': {u'small': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1355152571.6.jpg', u'large': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1355152571.6.jpg', u'medium': u'http://img3.doubanio.com/view/celebrity/s_ratio_celebrity/public/p1355152571.6.jpg'}, u'name': u'普路特·泰勒·文斯'}, {u'id': u'1027407', u'alt': u'https://movie.douban.com/celebrity/1027407/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p12333.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p12333.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p12333.jpg'}, u'name': u'比尔·努恩'}]	861809	[{u'id': u'1018983', u'alt': u'https://movie.douban.com/celebrity/1018983/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p195.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p195.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p195.jpg'}, u'name': u'朱塞佩·托纳多雷'}]	[剧情, 音乐]	1292001	{u'small': u'http://img3.doubanio.com/view/photo/s_ratio_poster/public/p511146807.jpg', u'large': u'http://img3.doubanio.com/view/photo/s_ratio_poster/public/p511146807.jpg', u'medium': u'http://img3.doubanio.com/view/photo/s_ratio_poster/public/p511146807.jpg'}	La leggenda del pianista sull'oceano	{u'max': 10, u'average': 9.2, u'stars': u'45', u'min': 0}	movie	海上钢琴师	1998
https://movie.douban.com/subject/3011091/	[{u'id': u'1040997', u'alt': u'https://movie.douban.com/celebrity/1040997/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p33013.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p33013.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p33013.jpg'}, u'name': u'理查·基尔'}, {u'id': u'1049499', u'alt': u'https://movie.douban.com/celebrity/1049499/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p5502.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p5502.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p5502.jpg'}, u'name': u'萨拉·罗默尔'}, {u'id': u'1025215', u'alt': u'https://movie.douban.com/celebrity/1025215/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p17520.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p17520.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p17520.jpg'}, u'name': u'琼·艾伦'}]	665038	[{u'id': u'1018014', u'alt': u'https://movie.douban.com/celebrity/1018014/', u'avatars': {u'small': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p4333.jpg', u'large': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p4333.jpg', u'medium': u'http://img7.doubanio.com/view/celebrity/s_ratio_celebrity/public/p4333.jpg'}, u'name': u'拉斯·霍尔斯道姆'}]	[剧情]	3011091	{u'small': u'http://img3.doubanio.com/view/photo/s_ratio_poster/public/p524964016.jpg', u'large': u'http://img3.doubanio.com/view/photo/s_ratio_poster/public/p524964016.jpg', u'medium': u'http://img3.doubanio.com/view/photo/s_ratio_poster/public/p524964016.jpg'}	Hachi: A Dog's Tale	{u'max': 10, u'average': 9.2, u'stars': u'50', u'min': 0}	movie	忠犬八公的故事	2009
